slug,url,keyword_1,vol_1,keyword_2,vol_2,best_keyword,best_vol,total_vol
menorca-vs-malta,https://tabiji.ai/compare/menorca-vs-malta/,menorca vs malta,0,malta vs menorca,0,menorca vs malta,0,0
jasper-vs-serengeti,https://tabiji.ai/compare/jasper-vs-serengeti/,jasper vs serengeti,0,serengeti vs jasper,0,jasper vs serengeti,0,0
takayama-vs-kamakura,https://tabiji.ai/compare/takayama-vs-kamakura/,takayama vs kamakura,0,kamakura vs takayama,0,takayama vs kamakura,0,0
santorini-vs-monaco,https://tabiji.ai/compare/santorini-vs-monaco/,santorini vs monaco,0,monaco vs santorini,0,santorini vs monaco,0,0
porto-vs-da-nang,https://tabiji.ai/compare/porto-vs-da-nang/,porto vs da nang,0,da nang vs porto,0,porto vs da nang,0,0
hong-kong-vs-naples,https://tabiji.ai/compare/hong-kong-vs-naples/,hong kong vs naples,0,naples vs hong kong,0,hong kong vs naples,0,0
menorca-vs-cyprus,https://tabiji.ai/compare/menorca-vs-cyprus/,menorca vs cyprus,0,cyprus vs menorca,0,menorca vs cyprus,0,0
jasper-vs-kruger,https://tabiji.ai/compare/jasper-vs-kruger/,jasper vs kruger,0,kruger vs jasper,0,jasper vs kruger,0,0
takayama-vs-hiroshima,https://tabiji.ai/compare/takayama-vs-hiroshima/,takayama vs hiroshima,0,hiroshima vs takayama,0,takayama vs hiroshima,0,0
santorini-vs-st-barts,https://tabiji.ai/compare/santorini-vs-st-barts/,santorini vs st barts,0,st barts vs santorini,0,santorini vs st barts,0,0
porto-vs-penang,https://tabiji.ai/compare/porto-vs-penang/,porto vs penang,0,penang vs porto,0,porto vs penang,0,0
hong-kong-vs-porto,https://tabiji.ai/compare/hong-kong-vs-porto/,hong kong vs porto,0,porto vs hong kong,0,hong kong vs porto,0,0
menorca-vs-crete,https://tabiji.ai/compare/menorca-vs-crete/,menorca vs crete,0,crete vs menorca,0,menorca vs crete,0,0
jasper-vs-masai-mara,https://tabiji.ai/compare/jasper-vs-masai-mara/,jasper vs masai mara,0,masai mara vs jasper,0,jasper vs masai mara,0,0
takayama-vs-nagasaki,https://tabiji.ai/compare/takayama-vs-nagasaki/,takayama vs nagasaki,0,nagasaki vs takayama,0,takayama vs nagasaki,0,0
porto-vs-taipei,https://tabiji.ai/compare/porto-vs-taipei/,porto vs taipei,0,taipei vs porto,0,porto vs taipei,0,0
hong-kong-vs-munich,https://tabiji.ai/compare/hong-kong-vs-munich/,hong kong vs munich,0,munich vs hong kong,0,hong kong vs munich,0,0
menorca-vs-rhodes,https://tabiji.ai/compare/menorca-vs-rhodes/,menorca vs rhodes,0,rhodes vs menorca,0,menorca vs rhodes,0,0
jasper-vs-okavango-delta,https://tabiji.ai/compare/jasper-vs-okavango-delta/,jasper vs okavango delta,0,okavango delta vs jasper,0,jasper vs okavango delta,0,0
takayama-vs-naoshima,https://tabiji.ai/compare/takayama-vs-naoshima/,takayama vs naoshima,0,naoshima vs takayama,0,takayama vs naoshima,0,0
santorini-vs-seychelles,https://tabiji.ai/compare/santorini-vs-seychelles/,santorini vs seychelles,0,seychelles vs santorini,0,santorini vs seychelles,0,0
budapest-vs-tbilisi,https://tabiji.ai/compare/budapest-vs-tbilisi/,budapest vs tbilisi,0,tbilisi vs budapest,0,budapest vs tbilisi,0,0
hong-kong-vs-krakow,https://tabiji.ai/compare/hong-kong-vs-krakow/,hong kong vs krakow,0,krakow vs hong kong,0,hong kong vs krakow,0,0
menorca-vs-mykonos,https://tabiji.ai/compare/menorca-vs-mykonos/,menorca vs mykonos,0,mykonos vs menorca,0,menorca vs mykonos,0,0
jasper-vs-ngorongoro,https://tabiji.ai/compare/jasper-vs-ngorongoro/,jasper vs ngorongoro,0,ngorongoro vs jasper,0,jasper vs ngorongoro,0,0
takayama-vs-miyajima,https://tabiji.ai/compare/takayama-vs-miyajima/,takayama vs miyajima,0,miyajima vs takayama,0,takayama vs miyajima,0,0
santorini-vs-mauritius,https://tabiji.ai/compare/santorini-vs-mauritius/,santorini vs mauritius,0,mauritius vs santorini,0,santorini vs mauritius,0,0
hong-kong-vs-tbilisi,https://tabiji.ai/compare/hong-kong-vs-tbilisi/,hong kong vs tbilisi,0,tbilisi vs hong kong,0,hong kong vs tbilisi,0,0
takayama-vs-koyasan,https://tabiji.ai/compare/takayama-vs-koyasan/,takayama vs koyasan,0,koyasan vs takayama,0,takayama vs koyasan,0,0
hong-kong-vs-yerevan,https://tabiji.ai/compare/hong-kong-vs-yerevan/,hong kong vs yerevan,0,yerevan vs hong kong,0,hong kong vs yerevan,0,0
menorca-vs-zanzibar,https://tabiji.ai/compare/menorca-vs-zanzibar/,menorca vs zanzibar,0,zanzibar vs menorca,0,menorca vs zanzibar,0,0
thailand-vs-armenia,https://tabiji.ai/compare/thailand-vs-armenia/,thailand vs armenia,0,armenia vs thailand,0,thailand vs armenia,0,0
takayama-vs-yakushima,https://tabiji.ai/compare/takayama-vs-yakushima/,takayama vs yakushima,0,yakushima vs takayama,0,takayama vs yakushima,0,0
budapest-vs-yerevan,https://tabiji.ai/compare/budapest-vs-yerevan/,budapest vs yerevan,0,yerevan vs budapest,0,budapest vs yerevan,0,0
hong-kong-vs-dubrovnik,https://tabiji.ai/compare/hong-kong-vs-dubrovnik/,hong kong vs dubrovnik,0,dubrovnik vs hong kong,0,hong kong vs dubrovnik,0,0
menorca-vs-mauritius,https://tabiji.ai/compare/menorca-vs-mauritius/,menorca vs mauritius,0,mauritius vs menorca,0,menorca vs mauritius,0,0
thailand-vs-slovenia,https://tabiji.ai/compare/thailand-vs-slovenia/,thailand vs slovenia,0,slovenia vs thailand,0,thailand vs slovenia,0,0
yosemite-vs-lofoten,https://tabiji.ai/compare/yosemite-vs-lofoten/,yosemite vs lofoten,0,lofoten vs yosemite,0,yosemite vs lofoten,0,0
takayama-vs-ishigaki,https://tabiji.ai/compare/takayama-vs-ishigaki/,takayama vs ishigaki,0,ishigaki vs takayama,0,takayama vs ishigaki,0,0
budapest-vs-medellin,https://tabiji.ai/compare/budapest-vs-medellin/,budapest vs medellin,0,medellin vs budapest,0,budapest vs medellin,0,0
menorca-vs-seychelles,https://tabiji.ai/compare/menorca-vs-seychelles/,menorca vs seychelles,0,seychelles vs menorca,0,menorca vs seychelles,0,0
thailand-vs-austria,https://tabiji.ai/compare/thailand-vs-austria/,thailand vs austria,0,austria vs thailand,0,thailand vs austria,0,0
yosemite-vs-faroe-islands,https://tabiji.ai/compare/yosemite-vs-faroe-islands/,yosemite vs faroe islands,0,faroe islands vs yosemite,0,yosemite vs faroe islands,0,0
takayama-vs-miyakojima,https://tabiji.ai/compare/takayama-vs-miyakojima/,takayama vs miyakojima,0,miyakojima vs takayama,0,takayama vs miyakojima,0,0
budapest-vs-lima,https://tabiji.ai/compare/budapest-vs-lima/,budapest vs lima,0,lima vs budapest,0,budapest vs lima,0,0
menorca-vs-koh-phangan,https://tabiji.ai/compare/menorca-vs-koh-phangan/,menorca vs koh phangan,0,koh phangan vs menorca,0,menorca vs koh phangan,0,0
thailand-vs-switzerland,https://tabiji.ai/compare/thailand-vs-switzerland/,thailand vs switzerland,0,switzerland vs thailand,0,thailand vs switzerland,0,0
takayama-vs-okinawa,https://tabiji.ai/compare/takayama-vs-okinawa/,takayama vs okinawa,0,okinawa vs takayama,0,takayama vs okinawa,0,0
budapest-vs-buenos-aires,https://tabiji.ai/compare/budapest-vs-buenos-aires/,budapest vs buenos aires,0,buenos aires vs budapest,0,budapest vs buenos aires,0,0
menorca-vs-koh-tao,https://tabiji.ai/compare/menorca-vs-koh-tao/,menorca vs koh tao,0,koh tao vs menorca,0,menorca vs koh tao,0,0
yosemite-vs-lapland,https://tabiji.ai/compare/yosemite-vs-lapland/,yosemite vs lapland,0,lapland vs yosemite,0,yosemite vs lapland,0,0
takayama-vs-hokkaido,https://tabiji.ai/compare/takayama-vs-hokkaido/,takayama vs hokkaido,0,hokkaido vs takayama,0,takayama vs hokkaido,0,0
mykonos-vs-capri,https://tabiji.ai/compare/mykonos-vs-capri/,mykonos vs capri,0,capri vs mykonos,0,mykonos vs capri,0,0
budapest-vs-kuala-lumpur,https://tabiji.ai/compare/budapest-vs-kuala-lumpur/,budapest vs kuala lumpur,0,kuala lumpur vs budapest,0,budapest vs kuala lumpur,0,0
menorca-vs-lombok,https://tabiji.ai/compare/menorca-vs-lombok/,menorca vs lombok,0,lombok vs menorca,0,menorca vs lombok,0,0
thailand-vs-finland,https://tabiji.ai/compare/thailand-vs-finland/,thailand vs finland,0,finland vs thailand,0,thailand vs finland,0,0
yosemite-vs-scottish-highlands,https://tabiji.ai/compare/yosemite-vs-scottish-highlands/,yosemite vs scottish highlands,0,scottish highlands vs yosemite,0,yosemite vs scottish highlands,0,0
takayama-vs-kyushu,https://tabiji.ai/compare/takayama-vs-kyushu/,takayama vs kyushu,0,kyushu vs takayama,0,takayama vs kyushu,0,0
mykonos-vs-monaco,https://tabiji.ai/compare/mykonos-vs-monaco/,mykonos vs monaco,0,monaco vs mykonos,0,mykonos vs monaco,0,0
budapest-vs-bangkok,https://tabiji.ai/compare/budapest-vs-bangkok/,budapest vs bangkok,0,bangkok vs budapest,0,budapest vs bangkok,0,0
menorca-vs-gili-islands,https://tabiji.ai/compare/menorca-vs-gili-islands/,menorca vs gili islands,0,gili islands vs menorca,0,menorca vs gili islands,0,0
takayama-vs-kansai,https://tabiji.ai/compare/takayama-vs-kansai/,takayama vs kansai,0,kansai vs takayama,0,takayama vs kansai,0,0
mykonos-vs-st-barts,https://tabiji.ai/compare/mykonos-vs-st-barts/,mykonos vs st barts,0,st barts vs mykonos,0,mykonos vs st barts,0,0
budapest-vs-chiang-mai,https://tabiji.ai/compare/budapest-vs-chiang-mai/,budapest vs chiang mai,0,chiang mai vs budapest,0,budapest vs chiang mai,0,0
menorca-vs-nusa-penida,https://tabiji.ai/compare/menorca-vs-nusa-penida/,menorca vs nusa penida,0,nusa penida vs menorca,0,menorca vs nusa penida,0,0
yosemite-vs-swiss-alps,https://tabiji.ai/compare/yosemite-vs-swiss-alps/,yosemite vs swiss alps,0,swiss alps vs yosemite,0,yosemite vs swiss alps,0,0
takayama-vs-kanto,https://tabiji.ai/compare/takayama-vs-kanto/,takayama vs kanto,0,kanto vs takayama,0,takayama vs kanto,0,0
mykonos-vs-maldives,https://tabiji.ai/compare/mykonos-vs-maldives/,mykonos vs maldives,0,maldives vs mykonos,0,mykonos vs maldives,0,0
budapest-vs-hoi-an,https://tabiji.ai/compare/budapest-vs-hoi-an/,budapest vs hoi an,0,hoi an vs budapest,0,budapest vs hoi an,0,0
menorca-vs-samui,https://tabiji.ai/compare/menorca-vs-samui/,menorca vs samui,0,samui vs menorca,0,menorca vs samui,0,0
yosemite-vs-norwegian-fjords,https://tabiji.ai/compare/yosemite-vs-norwegian-fjords/,yosemite vs norwegian fjords,0,norwegian fjords vs yosemite,0,yosemite vs norwegian fjords,0,0
takayama-vs-yokohama,https://tabiji.ai/compare/takayama-vs-yokohama/,takayama vs yokohama,0,yokohama vs takayama,0,takayama vs yokohama,0,0
mykonos-vs-seychelles,https://tabiji.ai/compare/mykonos-vs-seychelles/,mykonos vs seychelles,0,seychelles vs mykonos,0,mykonos vs seychelles,0,0
budapest-vs-da-nang,https://tabiji.ai/compare/budapest-vs-da-nang/,budapest vs da nang,0,da nang vs budapest,0,budapest vs da nang,0,0
lisbon-vs-stockholm,https://tabiji.ai/compare/lisbon-vs-stockholm/,lisbon vs stockholm,0,stockholm vs lisbon,0,lisbon vs stockholm,0,0
thailand-vs-peru,https://tabiji.ai/compare/thailand-vs-peru/,thailand vs peru,0,peru vs thailand,0,thailand vs peru,0,0
yosemite-vs-torres-del-paine,https://tabiji.ai/compare/yosemite-vs-torres-del-paine/,yosemite vs torres del paine,0,torres del paine vs yosemite,0,yosemite vs torres del paine,0,0
takayama-vs-kobe,https://tabiji.ai/compare/takayama-vs-kobe/,takayama vs kobe,0,kobe vs takayama,0,takayama vs kobe,0,0
mykonos-vs-mauritius,https://tabiji.ai/compare/mykonos-vs-mauritius/,mykonos vs mauritius,0,mauritius vs mykonos,0,mykonos vs mauritius,0,0
budapest-vs-penang,https://tabiji.ai/compare/budapest-vs-penang/,budapest vs penang,0,penang vs budapest,0,budapest vs penang,0,0
lisbon-vs-helsinki,https://tabiji.ai/compare/lisbon-vs-helsinki/,lisbon vs helsinki,0,helsinki vs lisbon,0,lisbon vs helsinki,0,0
yosemite-vs-fitz-roy,https://tabiji.ai/compare/yosemite-vs-fitz-roy/,yosemite vs fitz roy,0,fitz roy vs yosemite,0,yosemite vs fitz roy,0,0
takayama-vs-sapporo,https://tabiji.ai/compare/takayama-vs-sapporo/,takayama vs sapporo,0,sapporo vs takayama,0,takayama vs sapporo,0,0
mykonos-vs-dubai,https://tabiji.ai/compare/mykonos-vs-dubai/,mykonos vs dubai,0,dubai vs mykonos,0,mykonos vs dubai,0,0
budapest-vs-taipei,https://tabiji.ai/compare/budapest-vs-taipei/,budapest vs taipei,0,taipei vs budapest,0,budapest vs taipei,0,0
lisbon-vs-oslo,https://tabiji.ai/compare/lisbon-vs-oslo/,lisbon vs oslo,0,oslo vs lisbon,0,lisbon vs oslo,0,0
sardinia-vs-canary-islands,https://tabiji.ai/compare/sardinia-vs-canary-islands/,sardinia vs canary islands,0,canary islands vs sardinia,0,sardinia vs canary islands,0,0
yosemite-vs-amazon,https://tabiji.ai/compare/yosemite-vs-amazon/,yosemite vs amazon,0,amazon vs yosemite,0,yosemite vs amazon,0,0
mykonos-vs-tuscany,https://tabiji.ai/compare/mykonos-vs-tuscany/,mykonos vs tuscany,0,tuscany vs mykonos,0,mykonos vs tuscany,0,0
krakow-vs-tbilisi,https://tabiji.ai/compare/krakow-vs-tbilisi/,krakow vs tbilisi,0,tbilisi vs krakow,0,krakow vs tbilisi,0,0
yosemite-vs-galapagos,https://tabiji.ai/compare/yosemite-vs-galapagos/,yosemite vs galapagos,0,galapagos vs yosemite,0,yosemite vs galapagos,0,0
krakow-vs-sofia,https://tabiji.ai/compare/krakow-vs-sofia/,krakow vs sofia,0,sofia vs krakow,0,krakow vs sofia,0,0
lisbon-vs-edinburgh,https://tabiji.ai/compare/lisbon-vs-edinburgh/,lisbon vs edinburgh,0,edinburgh vs lisbon,0,lisbon vs edinburgh,0,0
yosemite-vs-borneo,https://tabiji.ai/compare/yosemite-vs-borneo/,yosemite vs borneo,0,borneo vs yosemite,0,yosemite vs borneo,0,0
hakone-vs-hiroshima,https://tabiji.ai/compare/hakone-vs-hiroshima/,hakone vs hiroshima,0,hiroshima vs hakone,0,hakone vs hiroshima,0,0
krakow-vs-belgrade,https://tabiji.ai/compare/krakow-vs-belgrade/,krakow vs belgrade,0,belgrade vs krakow,0,krakow vs belgrade,0,0
yosemite-vs-raja-ampat,https://tabiji.ai/compare/yosemite-vs-raja-ampat/,yosemite vs raja ampat,0,raja ampat vs yosemite,0,yosemite vs raja ampat,0,0
hakone-vs-nagasaki,https://tabiji.ai/compare/hakone-vs-nagasaki/,hakone vs nagasaki,0,nagasaki vs hakone,0,hakone vs nagasaki,0,0
mallorca-vs-capri,https://tabiji.ai/compare/mallorca-vs-capri/,mallorca vs capri,0,capri vs mallorca,0,mallorca vs capri,0,0
krakow-vs-bucharest,https://tabiji.ai/compare/krakow-vs-bucharest/,krakow vs bucharest,0,bucharest vs krakow,0,krakow vs bucharest,0,0
sardinia-vs-rhodes,https://tabiji.ai/compare/sardinia-vs-rhodes/,sardinia vs rhodes,0,rhodes vs sardinia,0,sardinia vs rhodes,0,0
yosemite-vs-great-barrier-reef,https://tabiji.ai/compare/yosemite-vs-great-barrier-reef/,yosemite vs great barrier reef,0,great barrier reef vs yosemite,0,yosemite vs great barrier reef,0,0
hakone-vs-naoshima,https://tabiji.ai/compare/hakone-vs-naoshima/,hakone vs naoshima,0,naoshima vs hakone,0,hakone vs naoshima,0,0
mallorca-vs-monaco,https://tabiji.ai/compare/mallorca-vs-monaco/,mallorca vs monaco,0,monaco vs mallorca,0,mallorca vs monaco,0,0
krakow-vs-yerevan,https://tabiji.ai/compare/krakow-vs-yerevan/,krakow vs yerevan,0,yerevan vs krakow,0,krakow vs yerevan,0,0
lisbon-vs-florence,https://tabiji.ai/compare/lisbon-vs-florence/,lisbon vs florence,0,florence vs lisbon,0,lisbon vs florence,0,0
sardinia-vs-mykonos,https://tabiji.ai/compare/sardinia-vs-mykonos/,sardinia vs mykonos,0,mykonos vs sardinia,0,sardinia vs mykonos,0,0
yosemite-vs-komodo,https://tabiji.ai/compare/yosemite-vs-komodo/,yosemite vs komodo,0,komodo vs yosemite,0,yosemite vs komodo,0,0
hakone-vs-miyajima,https://tabiji.ai/compare/hakone-vs-miyajima/,hakone vs miyajima,0,miyajima vs hakone,0,hakone vs miyajima,0,0
mallorca-vs-st-barts,https://tabiji.ai/compare/mallorca-vs-st-barts/,mallorca vs st barts,0,st barts vs mallorca,0,mallorca vs st barts,0,0
krakow-vs-medellin,https://tabiji.ai/compare/krakow-vs-medellin/,krakow vs medellin,0,medellin vs krakow,0,krakow vs medellin,0,0
lisbon-vs-venice,https://tabiji.ai/compare/lisbon-vs-venice/,lisbon vs venice,0,venice vs lisbon,0,lisbon vs venice,0,0
yosemite-vs-serengeti,https://tabiji.ai/compare/yosemite-vs-serengeti/,yosemite vs serengeti,0,serengeti vs yosemite,0,yosemite vs serengeti,0,0
hakone-vs-koyasan,https://tabiji.ai/compare/hakone-vs-koyasan/,hakone vs koyasan,0,koyasan vs hakone,0,hakone vs koyasan,0,0
mallorca-vs-maldives,https://tabiji.ai/compare/mallorca-vs-maldives/,mallorca vs maldives,0,maldives vs mallorca,0,mallorca vs maldives,0,0
krakow-vs-lima,https://tabiji.ai/compare/krakow-vs-lima/,krakow vs lima,0,lima vs krakow,0,krakow vs lima,0,0
lisbon-vs-milan,https://tabiji.ai/compare/lisbon-vs-milan/,lisbon vs milan,0,milan vs lisbon,0,lisbon vs milan,0,0
sardinia-vs-zanzibar,https://tabiji.ai/compare/sardinia-vs-zanzibar/,sardinia vs zanzibar,0,zanzibar vs sardinia,0,sardinia vs zanzibar,0,0
vietnam-vs-greece,https://tabiji.ai/compare/vietnam-vs-greece/,vietnam vs greece,0,greece vs vietnam,0,vietnam vs greece,0,0
yosemite-vs-kruger,https://tabiji.ai/compare/yosemite-vs-kruger/,yosemite vs kruger,0,kruger vs yosemite,0,yosemite vs kruger,0,0
hakone-vs-yakushima,https://tabiji.ai/compare/hakone-vs-yakushima/,hakone vs yakushima,0,yakushima vs hakone,0,hakone vs yakushima,0,0
krakow-vs-buenos-aires,https://tabiji.ai/compare/krakow-vs-buenos-aires/,krakow vs buenos aires,0,buenos aires vs krakow,0,krakow vs buenos aires,0,0
sardinia-vs-mauritius,https://tabiji.ai/compare/sardinia-vs-mauritius/,sardinia vs mauritius,0,mauritius vs sardinia,0,sardinia vs mauritius,0,0
vietnam-vs-croatia,https://tabiji.ai/compare/vietnam-vs-croatia/,vietnam vs croatia,0,croatia vs vietnam,0,vietnam vs croatia,0,0
yosemite-vs-masai-mara,https://tabiji.ai/compare/yosemite-vs-masai-mara/,yosemite vs masai mara,0,masai mara vs yosemite,0,yosemite vs masai mara,0,0
hakone-vs-ishigaki,https://tabiji.ai/compare/hakone-vs-ishigaki/,hakone vs ishigaki,0,ishigaki vs hakone,0,hakone vs ishigaki,0,0
krakow-vs-kuala-lumpur,https://tabiji.ai/compare/krakow-vs-kuala-lumpur/,krakow vs kuala lumpur,0,kuala lumpur vs krakow,0,krakow vs kuala lumpur,0,0
sardinia-vs-seychelles,https://tabiji.ai/compare/sardinia-vs-seychelles/,sardinia vs seychelles,0,seychelles vs sardinia,0,sardinia vs seychelles,0,0
vietnam-vs-turkey,https://tabiji.ai/compare/vietnam-vs-turkey/,vietnam vs turkey,0,turkey vs vietnam,0,vietnam vs turkey,0,0
yosemite-vs-okavango-delta,https://tabiji.ai/compare/yosemite-vs-okavango-delta/,yosemite vs okavango delta,0,okavango delta vs yosemite,0,yosemite vs okavango delta,0,0
hakone-vs-miyakojima,https://tabiji.ai/compare/hakone-vs-miyakojima/,hakone vs miyakojima,0,miyakojima vs hakone,0,hakone vs miyakojima,0,0
mallorca-vs-dubai,https://tabiji.ai/compare/mallorca-vs-dubai/,mallorca vs dubai,0,dubai vs mallorca,0,mallorca vs dubai,0,0
porto-vs-tokyo,https://tabiji.ai/compare/porto-vs-tokyo/,porto vs tokyo,0,tokyo vs porto,0,porto vs tokyo,0,0
krakow-vs-tokyo,https://tabiji.ai/compare/krakow-vs-tokyo/,krakow vs tokyo,0,tokyo vs krakow,0,krakow vs tokyo,0,0
lisbon-vs-phuket,https://tabiji.ai/compare/lisbon-vs-phuket/,lisbon vs phuket,0,phuket vs lisbon,0,lisbon vs phuket,0,0
medellin-vs-tokyo,https://tabiji.ai/compare/medellin-vs-tokyo/,medellin vs tokyo,0,tokyo vs medellin,0,medellin vs tokyo,0,0
tbilisi-vs-tokyo,https://tabiji.ai/compare/tbilisi-vs-tokyo/,tbilisi vs tokyo,0,tokyo vs tbilisi,0,tbilisi vs tokyo,0,0
madrid-vs-tokyo,https://tabiji.ai/compare/madrid-vs-tokyo/,madrid vs tokyo,0,tokyo vs madrid,0,madrid vs tokyo,0,0
munich-vs-tokyo,https://tabiji.ai/compare/munich-vs-tokyo/,munich vs tokyo,0,tokyo vs munich,0,munich vs tokyo,0,0
naples-vs-tokyo,https://tabiji.ai/compare/naples-vs-tokyo/,naples vs tokyo,0,tokyo vs naples,0,naples vs tokyo,0,0
tokyo-vs-yerevan,https://tabiji.ai/compare/tokyo-vs-yerevan/,tokyo vs yerevan,0,yerevan vs tokyo,0,tokyo vs yerevan,0,0
seville-vs-tokyo,https://tabiji.ai/compare/seville-vs-tokyo/,seville vs tokyo,0,tokyo vs seville,0,seville vs tokyo,0,0
edinburgh-vs-tokyo,https://tabiji.ai/compare/edinburgh-vs-tokyo/,edinburgh vs tokyo,0,tokyo vs edinburgh,0,edinburgh vs tokyo,0,0
tokyo-vs-venice,https://tabiji.ai/compare/tokyo-vs-venice/,tokyo vs venice,0,venice vs tokyo,0,tokyo vs venice,0,0
milan-vs-tokyo,https://tabiji.ai/compare/milan-vs-tokyo/,milan vs tokyo,0,tokyo vs milan,0,milan vs tokyo,0,0
oslo-vs-tokyo,https://tabiji.ai/compare/oslo-vs-tokyo/,oslo vs tokyo,0,tokyo vs oslo,0,oslo vs tokyo,0,0
stockholm-vs-tokyo,https://tabiji.ai/compare/stockholm-vs-tokyo/,stockholm vs tokyo,0,tokyo vs stockholm,0,stockholm vs tokyo,0,0
hoi-an-vs-tokyo,https://tabiji.ai/compare/hoi-an-vs-tokyo/,hoi an vs tokyo,0,tokyo vs hoi an,0,hoi an vs tokyo,0,0
florence-vs-tokyo,https://tabiji.ai/compare/florence-vs-tokyo/,florence vs tokyo,0,tokyo vs florence,0,florence vs tokyo,0,0
kinshasa-vs-tokyo,https://tabiji.ai/compare/kinshasa-vs-tokyo/,kinshasa vs tokyo,0,tokyo vs kinshasa,0,kinshasa vs tokyo,0,0
copenhagen-vs-tokyo,https://tabiji.ai/compare/copenhagen-vs-tokyo/,copenhagen vs tokyo,0,tokyo vs copenhagen,0,copenhagen vs tokyo,0,0
tokyo-vs-tuscany,https://tabiji.ai/compare/tokyo-vs-tuscany/,tokyo vs tuscany,0,tuscany vs tokyo,0,tokyo vs tuscany,0,0
sofia-vs-tokyo,https://tabiji.ai/compare/sofia-vs-tokyo/,sofia vs tokyo,0,tokyo vs sofia,0,sofia vs tokyo,0,0
lisbon-vs-osaka,https://tabiji.ai/compare/lisbon-vs-osaka/,lisbon vs osaka,0,osaka vs lisbon,0,lisbon vs osaka,0,0
osaka-vs-phuket,https://tabiji.ai/compare/osaka-vs-phuket/,osaka vs phuket,0,phuket vs osaka,0,osaka vs phuket,0,0
budapest-vs-phuket,https://tabiji.ai/compare/budapest-vs-phuket/,budapest vs phuket,0,phuket vs budapest,0,budapest vs phuket,0,0
kanazawa-vs-seoul,https://tabiji.ai/compare/kanazawa-vs-seoul/,kanazawa vs seoul,0,seoul vs kanazawa,0,kanazawa vs seoul,0,0
london-vs-phuket,https://tabiji.ai/compare/london-vs-phuket/,london vs phuket,0,phuket vs london,0,london vs phuket,0,0
mexico-city-vs-phuket,https://tabiji.ai/compare/mexico-city-vs-phuket/,mexico city vs phuket,0,phuket vs mexico city,0,mexico city vs phuket,0,0
barcelona-vs-phuket,https://tabiji.ai/compare/barcelona-vs-phuket/,barcelona vs phuket,0,phuket vs barcelona,0,barcelona vs phuket,0,0
krakow-vs-seoul,https://tabiji.ai/compare/krakow-vs-seoul/,krakow vs seoul,0,seoul vs krakow,0,krakow vs seoul,0,0
kanazawa-vs-phuket,https://tabiji.ai/compare/kanazawa-vs-phuket/,kanazawa vs phuket,0,phuket vs kanazawa,0,kanazawa vs phuket,0,0
osaka-vs-paris,https://tabiji.ai/compare/osaka-vs-paris/,osaka vs paris,0,paris vs osaka,0,osaka vs paris,0,0
medellin-vs-seoul,https://tabiji.ai/compare/medellin-vs-seoul/,medellin vs seoul,0,seoul vs medellin,0,medellin vs seoul,0,0
seoul-vs-tbilisi,https://tabiji.ai/compare/seoul-vs-tbilisi/,seoul vs tbilisi,0,tbilisi vs seoul,0,seoul vs tbilisi,0,0
budapest-vs-osaka,https://tabiji.ai/compare/budapest-vs-osaka/,budapest vs osaka,0,osaka vs budapest,0,budapest vs osaka,0,0
dubai-vs-lisbon,https://tabiji.ai/compare/dubai-vs-lisbon/,dubai vs lisbon,0,lisbon vs dubai,0,dubai vs lisbon,0,0
madrid-vs-seoul,https://tabiji.ai/compare/madrid-vs-seoul/,madrid vs seoul,0,seoul vs madrid,0,madrid vs seoul,0,0
munich-vs-seoul,https://tabiji.ai/compare/munich-vs-seoul/,munich vs seoul,0,seoul vs munich,0,munich vs seoul,0,0
paris-vs-taipei,https://tabiji.ai/compare/paris-vs-taipei/,paris vs taipei,0,taipei vs paris,0,paris vs taipei,0,0
london-vs-osaka,https://tabiji.ai/compare/london-vs-osaka/,london vs osaka,0,osaka vs london,0,london vs osaka,0,0
naples-vs-seoul,https://tabiji.ai/compare/naples-vs-seoul/,naples vs seoul,0,seoul vs naples,0,naples vs seoul,0,0
mexico-city-vs-osaka,https://tabiji.ai/compare/mexico-city-vs-osaka/,mexico city vs osaka,0,osaka vs mexico city,0,mexico city vs osaka,0,0
osaka-vs-rome,https://tabiji.ai/compare/osaka-vs-rome/,osaka vs rome,0,rome vs osaka,0,osaka vs rome,0,0
seoul-vs-yerevan,https://tabiji.ai/compare/seoul-vs-yerevan/,seoul vs yerevan,0,yerevan vs seoul,0,seoul vs yerevan,0,0
seoul-vs-seville,https://tabiji.ai/compare/seoul-vs-seville/,seoul vs seville,0,seville vs seoul,0,seoul vs seville,0,0
barcelona-vs-osaka,https://tabiji.ai/compare/barcelona-vs-osaka/,barcelona vs osaka,0,osaka vs barcelona,0,barcelona vs osaka,0,0
edinburgh-vs-seoul,https://tabiji.ai/compare/edinburgh-vs-seoul/,edinburgh vs seoul,0,seoul vs edinburgh,0,edinburgh vs seoul,0,0
phuket-vs-tbilisi,https://tabiji.ai/compare/phuket-vs-tbilisi/,phuket vs tbilisi,0,tbilisi vs phuket,0,phuket vs tbilisi,0,0
medellin-vs-phuket,https://tabiji.ai/compare/medellin-vs-phuket/,medellin vs phuket,0,phuket vs medellin,0,medellin vs phuket,0,0
milan-vs-seoul,https://tabiji.ai/compare/milan-vs-seoul/,milan vs seoul,0,seoul vs milan,0,milan vs seoul,0,0
seoul-vs-venice,https://tabiji.ai/compare/seoul-vs-venice/,seoul vs venice,0,venice vs seoul,0,seoul vs venice,0,0
