slug,url,keyword_1,vol_1,keyword_2,vol_2,best_keyword,best_vol,total_vol
montenegro-vs-serbia,https://tabiji.ai/compare/montenegro-vs-serbia/,montenegro vs serbia,70,serbia vs montenegro,70,montenegro vs serbia,70,140
milan-vs-naples,https://tabiji.ai/compare/milan-vs-naples/,milan vs naples,70,naples vs milan,70,milan vs naples,70,140
nicaragua-vs-south-africa,https://tabiji.ai/compare/nicaragua-vs-south-africa/,nicaragua vs south africa,70,south africa vs nicaragua,70,nicaragua vs south africa,70,140
england-vs-norway,https://tabiji.ai/compare/england-vs-norway/,england vs norway,70,norway vs england,70,england vs norway,70,140
philippines-vs-singapore,https://tabiji.ai/compare/philippines-vs-singapore/,philippines vs singapore,70,singapore vs philippines,70,philippines vs singapore,70,140
australia-vs-qatar,https://tabiji.ai/compare/australia-vs-qatar/,australia vs qatar,70,qatar vs australia,70,australia vs qatar,70,140
argentina-vs-romania,https://tabiji.ai/compare/argentina-vs-romania/,argentina vs romania,70,romania vs argentina,70,argentina vs romania,70,140
romania-vs-rome,https://tabiji.ai/compare/romania-vs-rome/,romania vs rome,70,rome vs romania,70,romania vs rome,70,140
singapore-vs-usa,https://tabiji.ai/compare/singapore-vs-usa/,singapore vs usa,70,usa vs singapore,70,singapore vs usa,70,140
poland-vs-switzerland,https://tabiji.ai/compare/poland-vs-switzerland/,poland vs switzerland,70,switzerland vs poland,70,poland vs switzerland,70,140
riviera-maya-vs-tulum,https://tabiji.ai/compare/riviera-maya-vs-tulum/,riviera maya vs tulum,70,tulum vs riviera maya,70,riviera maya vs tulum,70,140
india-vs-vietnam,https://tabiji.ai/compare/india-vs-vietnam/,india vs vietnam,70,vietnam vs india,70,india vs vietnam,70,140
antigua-vs-honduras,https://tabiji.ai/compare/antigua-vs-honduras/,antigua vs honduras,20,honduras vs antigua,110,honduras vs antigua,110,130
austria-vs-italy,https://tabiji.ai/compare/austria-vs-italy/,austria vs italy,20,italy vs austria,110,italy vs austria,110,130
azores-vs-hawaii,https://tabiji.ai/compare/azores-vs-hawaii/,azores vs hawaii,110,hawaii vs azores,20,azores vs hawaii,110,130
denmark-vs-united-states,https://tabiji.ai/compare/denmark-vs-united-states/,denmark vs united states,110,united states vs denmark,20,denmark vs united states,110,130
dubai-vs-new-york,https://tabiji.ai/compare/dubai-vs-new-york/,dubai vs new york,110,new york vs dubai,20,dubai vs new york,110,130
kenya-vs-qatar,https://tabiji.ai/compare/kenya-vs-qatar/,kenya vs qatar,110,qatar vs kenya,20,kenya vs qatar,110,130
laos-vs-philippines,https://tabiji.ai/compare/laos-vs-philippines/,laos vs philippines,110,philippines vs laos,20,laos vs philippines,110,130
norway-vs-united-states,https://tabiji.ai/compare/norway-vs-united-states/,norway vs united states,110,united states vs norway,20,norway vs united states,110,130
australia-vs-bahrain,https://tabiji.ai/compare/australia-vs-bahrain/,australia vs bahrain,40,bahrain vs australia,90,bahrain vs australia,90,130
calgary-vs-toronto,https://tabiji.ai/compare/calgary-vs-toronto/,calgary vs toronto,90,toronto vs calgary,40,calgary vs toronto,90,130
england-vs-malta,https://tabiji.ai/compare/england-vs-malta/,england vs malta,40,malta vs england,90,malta vs england,90,130
romania-vs-slovakia,https://tabiji.ai/compare/romania-vs-slovakia/,romania vs slovakia,40,slovakia vs romania,90,slovakia vs romania,90,130
peru-vs-uzbekistan,https://tabiji.ai/compare/peru-vs-uzbekistan/,peru vs uzbekistan,90,uzbekistan vs peru,40,peru vs uzbekistan,90,130
cyprus-vs-turkey,https://tabiji.ai/compare/cyprus-vs-turkey/,cyprus vs turkey,110,turkey vs cyprus,10,cyprus vs turkey,110,120
qatar-vs-samoa,https://tabiji.ai/compare/qatar-vs-samoa/,qatar vs samoa,10,samoa vs qatar,110,samoa vs qatar,110,120
italy-vs-serbia,https://tabiji.ai/compare/italy-vs-serbia/,italy vs serbia,10,serbia vs italy,110,serbia vs italy,110,120
bahamas-vs-punta-cana,https://tabiji.ai/compare/bahamas-vs-punta-cana/,bahamas vs punta cana,30,punta cana vs bahamas,90,punta cana vs bahamas,90,120
bermuda-vs-dominican-republic,https://tabiji.ai/compare/bermuda-vs-dominican-republic/,bermuda vs dominican republic,30,dominican republic vs bermuda,90,dominican republic vs bermuda,90,120
colombia-vs-croatia,https://tabiji.ai/compare/colombia-vs-croatia/,colombia vs croatia,90,croatia vs colombia,30,colombia vs croatia,90,120
czech-republic-vs-ireland,https://tabiji.ai/compare/czech-republic-vs-ireland/,czech republic vs ireland,30,ireland vs czech republic,90,ireland vs czech republic,90,120
estonia-vs-slovenia,https://tabiji.ai/compare/estonia-vs-slovenia/,estonia vs slovenia,30,slovenia vs estonia,90,slovenia vs estonia,90,120
hungary-vs-scotland,https://tabiji.ai/compare/hungary-vs-scotland/,hungary vs scotland,30,scotland vs hungary,90,scotland vs hungary,90,120
laos-vs-sri-lanka,https://tabiji.ai/compare/laos-vs-sri-lanka/,laos vs sri lanka,90,sri lanka vs laos,30,laos vs sri lanka,90,120
brazil-vs-norway,https://tabiji.ai/compare/brazil-vs-norway/,brazil vs norway,30,norway vs brazil,90,norway vs brazil,90,120
mexico-vs-philippines,https://tabiji.ai/compare/mexico-vs-philippines/,mexico vs philippines,90,philippines vs mexico,30,mexico vs philippines,90,120
brazil-vs-poland,https://tabiji.ai/compare/brazil-vs-poland/,brazil vs poland,30,poland vs brazil,90,poland vs brazil,90,120
punta-cana-vs-riviera-maya,https://tabiji.ai/compare/punta-cana-vs-riviera-maya/,punta cana vs riviera maya,90,riviera maya vs punta cana,30,punta cana vs riviera maya,90,120
punta-cana-vs-turks-and-caicos,https://tabiji.ai/compare/punta-cana-vs-turks-and-caicos/,punta cana vs turks and caicos,30,turks and caicos vs punta cana,90,turks and caicos vs punta cana,90,120
mexico-vs-uzbekistan,https://tabiji.ai/compare/mexico-vs-uzbekistan/,mexico vs uzbekistan,90,uzbekistan vs mexico,30,mexico vs uzbekistan,90,120
bangkok-vs-ho-chi-minh-city,https://tabiji.ai/compare/bangkok-vs-ho-chi-minh-city/,bangkok vs ho chi minh city,70,ho chi minh city vs bangkok,50,bangkok vs ho chi minh city,70,120
cyprus-vs-lithuania,https://tabiji.ai/compare/cyprus-vs-lithuania/,cyprus vs lithuania,50,lithuania vs cyprus,70,lithuania vs cyprus,70,120
dominican-republic-vs-turks-and-caicos,https://tabiji.ai/compare/dominican-republic-vs-turks-and-caicos/,dominican republic vs turks and caicos,50,turks and caicos vs dominican republic,70,turks and caicos vs dominican republic,70,120
germany-vs-greece,https://tabiji.ai/compare/germany-vs-greece/,germany vs greece,70,greece vs germany,50,germany vs greece,70,120
cabo-san-lucas-vs-punta-cana,https://tabiji.ai/compare/cabo-san-lucas-vs-punta-cana/,cabo san lucas vs punta cana,50,punta cana vs cabo san lucas,70,punta cana vs cabo san lucas,70,120
italy-vs-romania,https://tabiji.ai/compare/italy-vs-romania/,italy vs romania,70,romania vs italy,50,italy vs romania,70,120
qatar-vs-south-korea,https://tabiji.ai/compare/qatar-vs-south-korea/,qatar vs south korea,50,south korea vs qatar,70,south korea vs qatar,70,120
ireland-vs-switzerland,https://tabiji.ai/compare/ireland-vs-switzerland/,ireland vs switzerland,50,switzerland vs ireland,70,switzerland vs ireland,70,120
mallorca-vs-tenerife,https://tabiji.ai/compare/mallorca-vs-tenerife/,mallorca vs tenerife,50,tenerife vs mallorca,70,tenerife vs mallorca,70,120
argentina-vs-belgium,https://tabiji.ai/compare/argentina-vs-belgium/,argentina vs belgium,110,belgium vs argentina,0,argentina vs belgium,110,110
calgary-vs-chicago,https://tabiji.ai/compare/calgary-vs-chicago/,calgary vs chicago,110,chicago vs calgary,0,calgary vs chicago,110,110
azerbaijan-vs-montenegro,https://tabiji.ai/compare/azerbaijan-vs-montenegro/,azerbaijan vs montenegro,90,montenegro vs azerbaijan,20,azerbaijan vs montenegro,90,110
bahamas-vs-uruguay,https://tabiji.ai/compare/bahamas-vs-uruguay/,bahamas vs uruguay,20,uruguay vs bahamas,90,uruguay vs bahamas,90,110
croatia-vs-egypt,https://tabiji.ai/compare/croatia-vs-egypt/,croatia vs egypt,20,egypt vs croatia,90,egypt vs croatia,90,110
hungary-vs-luxembourg,https://tabiji.ai/compare/hungary-vs-luxembourg/,hungary vs luxembourg,90,luxembourg vs hungary,20,hungary vs luxembourg,90,110
lebanon-vs-myanmar,https://tabiji.ai/compare/lebanon-vs-myanmar/,lebanon vs myanmar,20,myanmar vs lebanon,90,myanmar vs lebanon,90,110
naxos-vs-santorini,https://tabiji.ai/compare/naxos-vs-santorini/,naxos vs santorini,90,santorini vs naxos,20,naxos vs santorini,90,110
nicaragua-vs-peru,https://tabiji.ai/compare/nicaragua-vs-peru/,nicaragua vs peru,20,peru vs nicaragua,90,peru vs nicaragua,90,110
slovenia-vs-united-states,https://tabiji.ai/compare/slovenia-vs-united-states/,slovenia vs united states,20,united states vs slovenia,90,united states vs slovenia,90,110
hawaii-vs-st-lucia,https://tabiji.ai/compare/hawaii-vs-st-lucia/,hawaii vs st lucia,20,st lucia vs hawaii,90,st lucia vs hawaii,90,110
thailand-vs-usa,https://tabiji.ai/compare/thailand-vs-usa/,thailand vs usa,20,usa vs thailand,90,usa vs thailand,90,110
barbados-vs-mexico,https://tabiji.ai/compare/barbados-vs-mexico/,barbados vs mexico,40,mexico vs barbados,70,mexico vs barbados,70,110
bulgaria-vs-israel,https://tabiji.ai/compare/bulgaria-vs-israel/,bulgaria vs israel,40,israel vs bulgaria,70,israel vs bulgaria,70,110
calgary-vs-montreal,https://tabiji.ai/compare/calgary-vs-montreal/,calgary vs montreal,40,montreal vs calgary,70,montreal vs calgary,70,110
egypt-vs-mexico,https://tabiji.ai/compare/egypt-vs-mexico/,egypt vs mexico,40,mexico vs egypt,70,mexico vs egypt,70,110
hungary-vs-malta,https://tabiji.ai/compare/hungary-vs-malta/,hungary vs malta,40,malta vs hungary,70,malta vs hungary,70,110
koh-samui-vs-koh-tao,https://tabiji.ai/compare/koh-samui-vs-koh-tao/,koh samui vs koh tao,70,koh tao vs koh samui,40,koh samui vs koh tao,70,110
france-vs-luxembourg,https://tabiji.ai/compare/france-vs-luxembourg/,france vs luxembourg,70,luxembourg vs france,40,france vs luxembourg,70,110
india-vs-malaysia,https://tabiji.ai/compare/india-vs-malaysia/,india vs malaysia,70,malaysia vs india,40,india vs malaysia,70,110
curacao-vs-ecuador,https://tabiji.ai/compare/curacao-vs-ecuador/,curacao vs ecuador,10,ecuador vs curacao,90,ecuador vs curacao,90,100
curacao-vs-germany,https://tabiji.ai/compare/curacao-vs-germany/,curacao vs germany,10,germany vs curacao,90,germany vs curacao,90,100
england-vs-samoa,https://tabiji.ai/compare/england-vs-samoa/,england vs samoa,90,samoa vs england,10,england vs samoa,90,100
netherlands-vs-switzerland,https://tabiji.ai/compare/netherlands-vs-switzerland/,netherlands vs switzerland,10,switzerland vs netherlands,90,switzerland vs netherlands,90,100
bahamas-vs-st-lucia,https://tabiji.ai/compare/bahamas-vs-st-lucia/,bahamas vs st lucia,30,st lucia vs bahamas,70,st lucia vs bahamas,70,100
belgium-vs-montenegro,https://tabiji.ai/compare/belgium-vs-montenegro/,belgium vs montenegro,30,montenegro vs belgium,70,montenegro vs belgium,70,100
belize-vs-cancun,https://tabiji.ai/compare/belize-vs-cancun/,belize vs cancun,70,cancun vs belize,30,belize vs cancun,70,100
brisbane-vs-gold-coast,https://tabiji.ai/compare/brisbane-vs-gold-coast/,brisbane vs gold coast,70,gold coast vs brisbane,30,brisbane vs gold coast,70,100
bulgaria-vs-hungary,https://tabiji.ai/compare/bulgaria-vs-hungary/,bulgaria vs hungary,70,hungary vs bulgaria,30,bulgaria vs hungary,70,100
croatia-vs-germany,https://tabiji.ai/compare/croatia-vs-germany/,croatia vs germany,30,germany vs croatia,70,germany vs croatia,70,100
finland-vs-hungary,https://tabiji.ai/compare/finland-vs-hungary/,finland vs hungary,30,hungary vs finland,70,hungary vs finland,70,100
lebanon-vs-south-korea,https://tabiji.ai/compare/lebanon-vs-south-korea/,lebanon vs south korea,30,south korea vs lebanon,70,south korea vs lebanon,70,100
finland-vs-montenegro,https://tabiji.ai/compare/finland-vs-montenegro/,finland vs montenegro,30,montenegro vs finland,70,montenegro vs finland,70,100
namibia-vs-usa,https://tabiji.ai/compare/namibia-vs-usa/,namibia vs usa,30,usa vs namibia,70,usa vs namibia,70,100
bahamas-vs-brazil,https://tabiji.ai/compare/bahamas-vs-brazil/,bahamas vs brazil,50,brazil vs bahamas,50,bahamas vs brazil,50,100
belize-vs-puerto-rico,https://tabiji.ai/compare/belize-vs-puerto-rico/,belize vs puerto rico,50,puerto rico vs belize,50,belize vs puerto rico,50,100
bermuda-vs-turks-and-caicos,https://tabiji.ai/compare/bermuda-vs-turks-and-caicos/,bermuda vs turks and caicos,50,turks and caicos vs bermuda,50,bermuda vs turks and caicos,50,100
argentina-vs-bulgaria,https://tabiji.ai/compare/argentina-vs-bulgaria/,argentina vs bulgaria,50,bulgaria vs argentina,50,argentina vs bulgaria,50,100
bulgaria-vs-germany,https://tabiji.ai/compare/bulgaria-vs-germany/,bulgaria vs germany,50,germany vs bulgaria,50,bulgaria vs germany,50,100
cyprus-vs-serbia,https://tabiji.ai/compare/cyprus-vs-serbia/,cyprus vs serbia,50,serbia vs cyprus,50,cyprus vs serbia,50,100
germany-vs-ghana,https://tabiji.ai/compare/germany-vs-ghana/,germany vs ghana,50,ghana vs germany,50,germany vs ghana,50,100
argentina-vs-greece,https://tabiji.ai/compare/argentina-vs-greece/,argentina vs greece,50,greece vs argentina,50,argentina vs greece,50,100
france-vs-hungary,https://tabiji.ai/compare/france-vs-hungary/,france vs hungary,50,hungary vs france,50,france vs hungary,50,100
hungary-vs-serbia,https://tabiji.ai/compare/hungary-vs-serbia/,hungary vs serbia,50,serbia vs hungary,50,hungary vs serbia,50,100
iceland-vs-turkey,https://tabiji.ai/compare/iceland-vs-turkey/,iceland vs turkey,50,turkey vs iceland,50,iceland vs turkey,50,100
koh-phi-phi-vs-koh-samui,https://tabiji.ai/compare/koh-phi-phi-vs-koh-samui/,koh phi phi vs koh samui,50,koh samui vs koh phi phi,50,koh phi phi vs koh samui,50,100
latvia-vs-slovakia,https://tabiji.ai/compare/latvia-vs-slovakia/,latvia vs slovakia,50,slovakia vs latvia,50,latvia vs slovakia,50,100
lebanon-vs-philippines,https://tabiji.ai/compare/lebanon-vs-philippines/,lebanon vs philippines,50,philippines vs lebanon,50,lebanon vs philippines,50,100
mexico-city-vs-sao-paulo,https://tabiji.ai/compare/mexico-city-vs-sao-paulo/,mexico city vs sao paulo,50,sao paulo vs mexico city,50,mexico city vs sao paulo,50,100
italy-vs-slovakia,https://tabiji.ai/compare/italy-vs-slovakia/,italy vs slovakia,50,slovakia vs italy,50,italy vs slovakia,50,100
greece-vs-slovenia,https://tabiji.ai/compare/greece-vs-slovenia/,greece vs slovenia,50,slovenia vs greece,50,greece vs slovenia,50,100
honduras-vs-switzerland,https://tabiji.ai/compare/honduras-vs-switzerland/,honduras vs switzerland,50,switzerland vs honduras,50,honduras vs switzerland,50,100
barcelona-vs-tenerife,https://tabiji.ai/compare/barcelona-vs-tenerife/,barcelona vs tenerife,50,tenerife vs barcelona,50,barcelona vs tenerife,50,100
france-vs-vietnam,https://tabiji.ai/compare/france-vs-vietnam/,france vs vietnam,50,vietnam vs france,50,france vs vietnam,50,100
bahamas-vs-granada,https://tabiji.ai/compare/bahamas-vs-granada/,bahamas vs granada,0,granada vs bahamas,90,granada vs bahamas,90,90
croatia-vs-united-states,https://tabiji.ai/compare/croatia-vs-united-states/,croatia vs united states,90,united states vs croatia,0,croatia vs united states,90,90
kenya-vs-uae,https://tabiji.ai/compare/kenya-vs-uae/,kenya vs uae,0,uae vs kenya,90,uae vs kenya,90,90
medellin-vs-texas,https://tabiji.ai/compare/medellin-vs-texas/,medellin vs texas,90,texas vs medellin,0,medellin vs texas,90,90
armenia-vs-romania,https://tabiji.ai/compare/armenia-vs-romania/,armenia vs romania,20,romania vs armenia,70,romania vs armenia,70,90
athens-vs-greece,https://tabiji.ai/compare/athens-vs-greece/,athens vs greece,70,greece vs athens,20,athens vs greece,70,90
belgium-vs-iceland,https://tabiji.ai/compare/belgium-vs-iceland/,belgium vs iceland,20,iceland vs belgium,70,iceland vs belgium,70,90
australia-vs-denmark,https://tabiji.ai/compare/australia-vs-denmark/,australia vs denmark,70,denmark vs australia,20,australia vs denmark,70,90
dominican-republic-vs-peru,https://tabiji.ai/compare/dominican-republic-vs-peru/,dominican republic vs peru,20,peru vs dominican republic,70,peru vs dominican republic,70,90
brazil-vs-egypt,https://tabiji.ai/compare/brazil-vs-egypt/,brazil vs egypt,20,egypt vs brazil,70,egypt vs brazil,70,90
estonia-vs-slovakia,https://tabiji.ai/compare/estonia-vs-slovakia/,estonia vs slovakia,20,slovakia vs estonia,70,slovakia vs estonia,70,90
fiji-vs-french-polynesia,https://tabiji.ai/compare/fiji-vs-french-polynesia/,fiji vs french polynesia,70,french polynesia vs fiji,20,fiji vs french polynesia,70,90
malaysia-vs-qatar,https://tabiji.ai/compare/malaysia-vs-qatar/,malaysia vs qatar,70,qatar vs malaysia,20,malaysia vs qatar,70,90
malta-vs-portugal,https://tabiji.ai/compare/malta-vs-portugal/,malta vs portugal,20,portugal vs malta,70,portugal vs malta,70,90
colombia-vs-norway,https://tabiji.ai/compare/colombia-vs-norway/,colombia vs norway,70,norway vs colombia,20,colombia vs norway,70,90
peru-vs-puerto-rico,https://tabiji.ai/compare/peru-vs-puerto-rico/,peru vs puerto rico,70,puerto rico vs peru,20,peru vs puerto rico,70,90
puerto-rico-vs-punta-cana,https://tabiji.ai/compare/puerto-rico-vs-punta-cana/,puerto rico vs punta cana,20,punta cana vs puerto rico,70,punta cana vs puerto rico,70,90
netherlands-vs-qatar,https://tabiji.ai/compare/netherlands-vs-qatar/,netherlands vs qatar,70,qatar vs netherlands,20,netherlands vs qatar,70,90
colombia-vs-romania,https://tabiji.ai/compare/colombia-vs-romania/,colombia vs romania,70,romania vs colombia,20,colombia vs romania,70,90
singapore-vs-united-states,https://tabiji.ai/compare/singapore-vs-united-states/,singapore vs united states,70,united states vs singapore,20,singapore vs united states,70,90
austria-vs-belgium,https://tabiji.ai/compare/austria-vs-belgium/,austria vs belgium,50,belgium vs austria,40,austria vs belgium,50,90
austria-vs-england,https://tabiji.ai/compare/austria-vs-england/,austria vs england,40,england vs austria,50,england vs austria,50,90
estonia-vs-finland,https://tabiji.ai/compare/estonia-vs-finland/,estonia vs finland,40,finland vs estonia,50,finland vs estonia,50,90
croatia-vs-hungary,https://tabiji.ai/compare/croatia-vs-hungary/,croatia vs hungary,40,hungary vs croatia,50,hungary vs croatia,50,90
albania-vs-lithuania,https://tabiji.ai/compare/albania-vs-lithuania/,albania vs lithuania,40,lithuania vs albania,50,lithuania vs albania,50,90
lithuania-vs-turkey,https://tabiji.ai/compare/lithuania-vs-turkey/,lithuania vs turkey,50,turkey vs lithuania,40,lithuania vs turkey,50,90
belgium-vs-luxembourg,https://tabiji.ai/compare/belgium-vs-luxembourg/,belgium vs luxembourg,40,luxembourg vs belgium,50,luxembourg vs belgium,50,90
malaysia-vs-myanmar,https://tabiji.ai/compare/malaysia-vs-myanmar/,malaysia vs myanmar,40,myanmar vs malaysia,50,myanmar vs malaysia,50,90
auckland-vs-queenstown,https://tabiji.ai/compare/auckland-vs-queenstown/,auckland vs queenstown,70,queenstown vs auckland,10,auckland vs queenstown,70,80
brisbane-vs-perth,https://tabiji.ai/compare/brisbane-vs-perth/,brisbane vs perth,10,perth vs brisbane,70,perth vs brisbane,70,80
czech-republic-vs-italy,https://tabiji.ai/compare/czech-republic-vs-italy/,czech republic vs italy,10,italy vs czech republic,70,italy vs czech republic,70,80
czech-republic-vs-usa,https://tabiji.ai/compare/czech-republic-vs-usa/,czech republic vs usa,10,usa vs czech republic,70,usa vs czech republic,70,80
germany-vs-latvia,https://tabiji.ai/compare/germany-vs-latvia/,germany vs latvia,10,latvia vs germany,70,latvia vs germany,70,80
antigua-vs-guatemala,https://tabiji.ai/compare/antigua-vs-guatemala/,antigua vs guatemala,50,guatemala vs antigua,30,antigua vs guatemala,50,80
bulgaria-vs-estonia,https://tabiji.ai/compare/bulgaria-vs-estonia/,bulgaria vs estonia,50,estonia vs bulgaria,30,bulgaria vs estonia,50,80
croatia-vs-cyprus,https://tabiji.ai/compare/croatia-vs-cyprus/,croatia vs cyprus,50,cyprus vs croatia,30,croatia vs cyprus,50,80
czech-republic-vs-sweden,https://tabiji.ai/compare/czech-republic-vs-sweden/,czech republic vs sweden,30,sweden vs czech republic,50,sweden vs czech republic,50,80
canada-vs-dominican-republic,https://tabiji.ai/compare/canada-vs-dominican-republic/,canada vs dominican republic,50,dominican republic vs canada,30,canada vs dominican republic,50,80
dominican-republic-vs-japan,https://tabiji.ai/compare/dominican-republic-vs-japan/,dominican republic vs japan,50,japan vs dominican republic,30,dominican republic vs japan,50,80
fiji-vs-spain,https://tabiji.ai/compare/fiji-vs-spain/,fiji vs spain,30,spain vs fiji,50,spain vs fiji,50,80
hungary-vs-italy,https://tabiji.ai/compare/hungary-vs-italy/,hungary vs italy,30,italy vs hungary,50,italy vs hungary,50,80
greece-vs-latvia,https://tabiji.ai/compare/greece-vs-latvia/,greece vs latvia,50,latvia vs greece,30,greece vs latvia,50,80
samoa-vs-scotland,https://tabiji.ai/compare/samoa-vs-scotland/,samoa vs scotland,50,scotland vs samoa,30,samoa vs scotland,50,80
usa-vs-uzbekistan,https://tabiji.ai/compare/usa-vs-uzbekistan/,usa vs uzbekistan,30,uzbekistan vs usa,50,uzbekistan vs usa,50,80
austria-vs-czech-republic,https://tabiji.ai/compare/austria-vs-czech-republic/,austria vs czech republic,40,czech republic vs austria,40,austria vs czech republic,40,80
austria-vs-slovakia,https://tabiji.ai/compare/austria-vs-slovakia/,austria vs slovakia,40,slovakia vs austria,40,austria vs slovakia,40,80
austria-vs-usa,https://tabiji.ai/compare/austria-vs-usa/,austria vs usa,40,usa vs austria,40,austria vs usa,40,80
barbados-vs-costa-rica,https://tabiji.ai/compare/barbados-vs-costa-rica/,barbados vs costa rica,40,costa rica vs barbados,40,barbados vs costa rica,40,80
belize-vs-nicaragua,https://tabiji.ai/compare/belize-vs-nicaragua/,belize vs nicaragua,40,nicaragua vs belize,40,belize vs nicaragua,40,80
belize-vs-turks-and-caicos,https://tabiji.ai/compare/belize-vs-turks-and-caicos/,belize vs turks and caicos,40,turks and caicos vs belize,40,belize vs turks and caicos,40,80
calgary-vs-colorado,https://tabiji.ai/compare/calgary-vs-colorado/,calgary vs colorado,40,colorado vs calgary,40,calgary vs colorado,40,80
cambodia-vs-myanmar,https://tabiji.ai/compare/cambodia-vs-myanmar/,cambodia vs myanmar,40,myanmar vs cambodia,40,cambodia vs myanmar,40,80
cologne-vs-hamburg,https://tabiji.ai/compare/cologne-vs-hamburg/,cologne vs hamburg,40,hamburg vs cologne,40,cologne vs hamburg,40,80
canada-vs-czech-republic,https://tabiji.ai/compare/canada-vs-czech-republic/,canada vs czech republic,40,czech republic vs canada,40,canada vs czech republic,40,80
dubrovnik-vs-zadar,https://tabiji.ai/compare/dubrovnik-vs-zadar/,dubrovnik vs zadar,40,zadar vs dubrovnik,40,dubrovnik vs zadar,40,80
hungary-vs-norway,https://tabiji.ai/compare/hungary-vs-norway/,hungary vs norway,40,norway vs hungary,40,hungary vs norway,40,80
barcelona-vs-ibiza,https://tabiji.ai/compare/barcelona-vs-ibiza/,barcelona vs ibiza,40,ibiza vs barcelona,40,barcelona vs ibiza,40,80
latvia-vs-poland,https://tabiji.ai/compare/latvia-vs-poland/,latvia vs poland,40,poland vs latvia,40,latvia vs poland,40,80
egypt-vs-lebanon,https://tabiji.ai/compare/egypt-vs-lebanon/,egypt vs lebanon,40,lebanon vs egypt,40,egypt vs lebanon,40,80
lithuania-vs-usa,https://tabiji.ai/compare/lithuania-vs-usa/,lithuania vs usa,40,usa vs lithuania,40,lithuania vs usa,40,80
montenegro-vs-romania,https://tabiji.ai/compare/montenegro-vs-romania/,montenegro vs romania,40,romania vs montenegro,40,montenegro vs romania,40,80
puerto-vallarta-vs-punta-cana,https://tabiji.ai/compare/puerto-vallarta-vs-punta-cana/,puerto vallarta vs punta cana,40,punta cana vs puerto vallarta,40,puerto vallarta vs punta cana,40,80
france-vs-romania,https://tabiji.ai/compare/france-vs-romania/,france vs romania,40,romania vs france,40,france vs romania,40,80
finland-vs-slovakia,https://tabiji.ai/compare/finland-vs-slovakia/,finland vs slovakia,40,slovakia vs finland,40,finland vs slovakia,40,80
slovakia-vs-usa,https://tabiji.ai/compare/slovakia-vs-usa/,slovakia vs usa,40,usa vs slovakia,40,slovakia vs usa,40,80
india-vs-uzbekistan,https://tabiji.ai/compare/india-vs-uzbekistan/,india vs uzbekistan,40,uzbekistan vs india,40,india vs uzbekistan,40,80
azerbaijan-vs-lithuania,https://tabiji.ai/compare/azerbaijan-vs-lithuania/,azerbaijan vs lithuania,70,lithuania vs azerbaijan,0,azerbaijan vs lithuania,70,70
gran-canaria-vs-granada,https://tabiji.ai/compare/gran-canaria-vs-granada/,gran canaria vs granada,70,granada vs gran canaria,0,gran canaria vs granada,70,70
greece-vs-switzerland,https://tabiji.ai/compare/greece-vs-switzerland/,greece vs switzerland,70,switzerland vs greece,0,greece vs switzerland,70,70
hong-kong-vs-new-york,https://tabiji.ai/compare/hong-kong-vs-new-york/,hong kong vs new york,70,new york vs hong kong,0,hong kong vs new york,70,70
sri-lanka-vs-taiwan,https://tabiji.ai/compare/sri-lanka-vs-taiwan/,sri lanka vs taiwan,70,taiwan vs sri lanka,0,sri lanka vs taiwan,70,70
zermatt-vs-zurich,https://tabiji.ai/compare/zermatt-vs-zurich/,zermatt vs zurich,0,zurich vs zermatt,70,zurich vs zermatt,70,70
amalfi-coast-vs-sardinia,https://tabiji.ai/compare/amalfi-coast-vs-sardinia/,amalfi coast vs sardinia,20,sardinia vs amalfi coast,50,sardinia vs amalfi coast,50,70
brisbane-vs-new-zealand,https://tabiji.ai/compare/brisbane-vs-new-zealand/,brisbane vs new zealand,50,new zealand vs brisbane,20,brisbane vs new zealand,50,70
curacao-vs-turks-and-caicos,https://tabiji.ai/compare/curacao-vs-turks-and-caicos/,curacao vs turks and caicos,50,turks and caicos vs curacao,20,curacao vs turks and caicos,50,70
kenya-vs-zanzibar,https://tabiji.ai/compare/kenya-vs-zanzibar/,kenya vs zanzibar,50,zanzibar vs kenya,20,kenya vs zanzibar,50,70
india-vs-lebanon,https://tabiji.ai/compare/india-vs-lebanon/,india vs lebanon,20,lebanon vs india,50,lebanon vs india,50,70
luxembourg-vs-netherlands,https://tabiji.ai/compare/luxembourg-vs-netherlands/,luxembourg vs netherlands,50,netherlands vs luxembourg,20,luxembourg vs netherlands,50,70
luxembourg-vs-singapore,https://tabiji.ai/compare/luxembourg-vs-singapore/,luxembourg vs singapore,50,singapore vs luxembourg,20,luxembourg vs singapore,50,70
mongolia-vs-nepal,https://tabiji.ai/compare/mongolia-vs-nepal/,mongolia vs nepal,20,nepal vs mongolia,50,nepal vs mongolia,50,70
france-vs-montenegro,https://tabiji.ai/compare/france-vs-montenegro/,france vs montenegro,50,montenegro vs france,20,france vs montenegro,50,70
india-vs-philippines,https://tabiji.ai/compare/india-vs-philippines/,india vs philippines,50,philippines vs india,20,india vs philippines,50,70
portugal-vs-romania,https://tabiji.ai/compare/portugal-vs-romania/,portugal vs romania,50,romania vs portugal,20,portugal vs romania,50,70
singapore-vs-toronto,https://tabiji.ai/compare/singapore-vs-toronto/,singapore vs toronto,50,toronto vs singapore,20,singapore vs toronto,50,70
