Top pages,Clicks,Impressions,CTR,Position
https://tabiji.ai/popular-picks/medellin-bandeja-paisa/,0,103,0%,17.36
https://tabiji.ai/popular-picks/khon-kaen-isaan-food/,0,101,0%,10.63
https://tabiji.ai/popular-picks/palermo-mercato-del-capo/,0,101,0%,20.41
https://tabiji.ai/popular-picks/bangkok-rooftop-bars/,0,100,0%,7.19
https://tabiji.ai/popular-picks/singapore-hawker-centers/,0,100,0%,11.31
https://tabiji.ai/popular-picks/antwerp-brunch/,0,100,0%,19.84
https://tabiji.ai/popular-picks/seattle-breakfast/,0,100,0%,50.67
https://tabiji.ai/popular-picks/new-york-bagels/,0,98,0%,7.41
https://tabiji.ai/popular-picks/madrid-churros/,0,98,0%,9.49
https://tabiji.ai/popular-picks/istanbul-baklava/,0,98,0%,23.35
https://tabiji.ai/popular-picks/sapporo-ramen/,0,97,0%,5.45
https://tabiji.ai/popular-picks/addis-ababa-injera/,0,97,0%,5.49
https://tabiji.ai/popular-picks/san-francisco-breakfast/,0,97,0%,7.51
https://tabiji.ai/popular-picks/boston-omakase/,0,97,0%,22.39
https://tabiji.ai/popular-picks/los-angeles-ramen/,0,96,0%,5.46
https://tabiji.ai/popular-picks/baltimore-rooftop-bars/,0,96,0%,27.41
https://tabiji.ai/popular-picks/rome-nightlife/,0,95,0%,6.61
https://tabiji.ai/popular-picks/paris-jazz-clubs/,0,95,0%,8.93
https://tabiji.ai/popular-picks/valletta-pastizzi/,0,95,0%,10.67
https://tabiji.ai/popular-picks/adelaide-brunch-spots/,0,95,0%,32.14
https://tabiji.ai/popular-picks/bruges-hidden-canals/,0,94,0%,8.22
https://tabiji.ai/popular-picks/austin-sushi/,0,94,0%,9.34
https://tabiji.ai/popular-picks/phuket-old-town-restaurants/,0,94,0%,36.18
https://tabiji.ai/popular-picks/new-york-speakeasy/,0,93,0%,8.42
https://tabiji.ai/popular-picks/boston-clam-chowder/,0,93,0%,8.71
https://tabiji.ai/popular-picks/samcheong-dong-bookshop-cafes/,0,92,0%,7.3
https://tabiji.ai/popular-picks/nagoya-sushi/,0,92,0%,8.87
https://tabiji.ai/popular-picks/best-pizza-naples/,0,92,0%,9.92
https://tabiji.ai/popular-picks/bucharest-coffee-shops/,0,92,0%,13.83
https://tabiji.ai/popular-picks/shibuya-ramen/,0,91,0%,7.77
https://tabiji.ai/popular-picks/austin-night-markets/,0,91,0%,10.55
https://tabiji.ai/popular-picks/adelaide-dessert-cafes/,0,91,0%,24.71
https://tabiji.ai/popular-picks/austin-speakeasy/,0,89,0%,24.01
https://tabiji.ai/popular-picks/kathmandu-rooftop-cafes/,0,88,0%,10.4
https://tabiji.ai/popular-picks/puebla-mole/,0,88,0%,11.09
https://tabiji.ai/popular-picks/dallas-steakhouse/,0,88,0%,11.62
https://tabiji.ai/popular-picks/adelaide-vegan-restaurants/,0,88,0%,17.92
https://tabiji.ai/popular-picks/yangon-tea-houses/,0,87,0%,5.78
https://tabiji.ai/popular-picks/penang-street-food/,0,87,0%,8.53
https://tabiji.ai/popular-picks/zurich-brunch-spots/,0,87,0%,24.46
https://tabiji.ai/popular-picks/serengeti-safari-camps/,0,86,0%,7.88
https://tabiji.ai/popular-picks/porto-cheap-eats/,0,86,0%,19
https://tabiji.ai/popular-picks/detroit-coney-island-dogs/,0,86,0%,45.63
https://tabiji.ai/popular-picks/montevideo-chivito/,0,85,0%,6.22
https://tabiji.ai/popular-picks/barcelona-art-galleries/,0,85,0%,54.25
https://tabiji.ai/popular-picks/bangkok-natural-wine-bars/,0,84,0%,7.46
https://tabiji.ai/popular-picks/montego-bay-patties/,0,84,0%,8.81
https://tabiji.ai/popular-picks/new-york-omakase/,0,84,0%,13.62
https://tabiji.ai/popular-picks/berlin-vegan-restaurants/,0,84,0%,30.92
https://tabiji.ai/popular-picks/belgrade-art-galleries/,0,83,0%,7.25
https://tabiji.ai/popular-picks/corfu-old-town-walk/,0,83,0%,8.27
https://tabiji.ai/popular-picks/new-orleans-beignets/,0,83,0%,9.19
https://tabiji.ai/popular-picks/new-york-craft-beer/,0,83,0%,9.2
https://tabiji.ai/popular-picks/bordeaux-canele/,0,83,0%,14.16
https://tabiji.ai/popular-picks/chicago-art-galleries/,0,83,0%,35.63
https://tabiji.ai/popular-picks/aarhus-waterfront-bars/,0,82,0%,8.46
https://tabiji.ai/popular-picks/shinjuku-ramen-alley/,0,82,0%,9.09
https://tabiji.ai/popular-picks/new-york-dollar-pizza/,0,82,0%,9.3
https://tabiji.ai/popular-picks/lima-restaurants/,0,82,0%,9.33
https://tabiji.ai/popular-picks/dubai-rooftop-bars/,0,82,0%,11.77
https://tabiji.ai/popular-picks/lisbon-sardine-restaurants/,0,82,0%,14.73
https://tabiji.ai/popular-picks/turin-chocolate-shops/,0,82,0%,35.7
https://tabiji.ai/popular-picks/amsterdam-photography-spots/,0,81,0%,22.07
https://tabiji.ai/popular-picks/pingyao-braised-beef/,0,80,0%,5.94
https://tabiji.ai/popular-picks/chengdu-food-halls/,0,80,0%,6.5
https://tabiji.ai/popular-picks/new-york-ice-cream/,0,80,0%,8.97
https://tabiji.ai/popular-picks/new-york-pastrami/,0,80,0%,9
https://tabiji.ai/popular-picks/maasai-mara-safari-lodges/,0,80,0%,10.28
https://tabiji.ai/popular-picks/houston-steak/,0,80,0%,10.78
https://tabiji.ai/popular-picks/kandy-tooth-relic-temple-visit/,0,80,0%,18.29
https://tabiji.ai/popular-picks/montreal-brunch/,0,80,0%,45.96
https://tabiji.ai/popular-picks/zhangjiajie-glass-bridge/,0,80,0%,57.67
https://tabiji.ai/popular-picks/bali-food-halls/,0,79,0%,8.23
https://tabiji.ai/popular-picks/basel-craft-beer/,0,79,0%,8.94
https://tabiji.ai/popular-picks/havana-street-food/,0,78,0%,10.82
https://tabiji.ai/popular-picks/salzburg-food-market/,0,78,0%,11.64
https://tabiji.ai/popular-picks/auckland-photography-spots/,0,78,0%,20.5
https://tabiji.ai/popular-picks/amsterdam-viewpoints/,0,78,0%,24.21
https://tabiji.ai/popular-picks/sydney-food-markets/,0,78,0%,25.68
https://tabiji.ai/popular-picks/minneapolis-thrift-stores/,0,78,0%,32.77
https://tabiji.ai/popular-picks/adelaide-food-halls/,0,77,0%,19.22
https://tabiji.ai/popular-picks/berlin-nightlife/,0,77,0%,23.62
https://tabiji.ai/popular-picks/providence-pizza/,0,77,0%,28.14
https://tabiji.ai/popular-picks/buenos-aires-medialunas/,0,76,0%,7.72
https://tabiji.ai/popular-picks/denver-steak/,0,76,0%,7.74
https://tabiji.ai/popular-picks/soho-cheap-eats/,0,76,0%,8.28
https://tabiji.ai/popular-picks/hiroshima-okonomiyaki/,0,76,0%,8.45
https://tabiji.ai/popular-picks/adelaide-art-galleries/,0,76,0%,44.74
https://tabiji.ai/popular-picks/muscat-restaurants/,0,76,0%,45.22
https://tabiji.ai/popular-picks/maun-budget-stays/,0,75,0%,7.96
https://tabiji.ai/popular-picks/osaka-cheap-eats/,0,75,0%,8.99
https://tabiji.ai/popular-picks/accra-fine-dining/,0,75,0%,12.09
https://tabiji.ai/popular-picks/isfahan-naghsh-e-jahan-photography/,0,74,0%,4.85
https://tabiji.ai/popular-picks/shenzhen-street-food/,0,73,0%,7.62
https://tabiji.ai/popular-picks/athens-pizza/,0,73,0%,9.1
https://tabiji.ai/popular-picks/cluj-coffee-shops/,0,72,0%,10.83
https://tabiji.ai/popular-picks/abu-dhabi-art-galleries/,0,72,0%,52.01
https://tabiji.ai/popular-picks/dahab-dive-sites/,0,71,0%,7.73
https://tabiji.ai/popular-picks/oman-coffee-culture/,0,71,0%,10.17
https://tabiji.ai/popular-picks/florence-restaurants/,0,70,0%,7.9
https://tabiji.ai/popular-picks/boston-steakhouse/,0,70,0%,10.56
https://tabiji.ai/popular-picks/fukuoka-ramen/,0,70,0%,25.57
https://tabiji.ai/popular-picks/victoria-seafood/,0,70,0%,28.86
https://tabiji.ai/popular-picks/barcelona-street-food/,0,70,0%,31.21
https://tabiji.ai/popular-picks/tromso-northern-lights-tours/,0,70,0%,46.87
https://tabiji.ai/popular-picks/beijing-craft-beer/,0,69,0%,6.43
https://tabiji.ai/popular-picks/namibrand-stargazing/,0,69,0%,7.1
https://tabiji.ai/popular-picks/accra-night-markets/,0,69,0%,8.06
https://tabiji.ai/popular-picks/seattle-coffee-shops/,0,69,0%,8.65
https://tabiji.ai/popular-picks/antwerp-coffee-shops/,0,69,0%,8.75
https://tabiji.ai/popular-picks/nashville-burger/,0,69,0%,11.87
https://tabiji.ai/popular-picks/dubrovnik-kayaking/,0,69,0%,44.58
https://tabiji.ai/popular-picks/chicago-italian-beef/,0,68,0%,7.65
https://tabiji.ai/popular-picks/london-rooftop-bars/,0,68,0%,9.12
https://tabiji.ai/popular-picks/quito-canelazo-bars/,0,68,0%,9.49
https://tabiji.ai/popular-picks/bang-rak-som-tam/,0,68,0%,11.04
https://tabiji.ai/popular-picks/cartagena-nightlife/,0,68,0%,19.21
https://tabiji.ai/popular-picks/petra-jordanian-food/,0,67,0%,9.52
https://tabiji.ai/popular-picks/boston-lobster/,0,67,0%,35.64
https://tabiji.ai/popular-picks/ghent-craft-beer/,0,67,0%,37.4
https://tabiji.ai/popular-picks/auckland-natural-wine-bars/,0,66,0%,8.06
https://tabiji.ai/popular-picks/namdaemun-street-toast/,0,66,0%,9.35
https://tabiji.ai/popular-picks/nusa-dua-beach-clubs/,0,66,0%,11.08
https://tabiji.ai/popular-picks/mexico-city-coffee-shops/,0,66,0%,38.3
https://tabiji.ai/popular-picks/chicago-steakhouse/,0,65,0%,7.58
https://tabiji.ai/popular-picks/chicago-sushi/,0,65,0%,7.86
https://tabiji.ai/popular-picks/portland-coffee-shops/,0,65,0%,8.09
https://tabiji.ai/popular-picks/brno-wine-bars/,0,65,0%,8.71
https://tabiji.ai/popular-picks/san-diego-pizza/,0,65,0%,12.34
https://tabiji.ai/popular-picks/amritsar-golden-temple-langar/,0,65,0%,12.37
https://tabiji.ai/popular-picks/hanoi-pho/,0,64,0%,7.8
https://tabiji.ai/popular-picks/tehran-alborz-view-rooftop-cafes/,0,64,0%,7.92
https://tabiji.ai/popular-picks/gangwon-memil-makguksu/,0,64,0%,8.36
https://tabiji.ai/popular-picks/genoa-pizza/,0,64,0%,11.98
https://tabiji.ai/popular-picks/casablanca-art-galleries/,0,64,0%,12.94
https://tabiji.ai/popular-picks/auckland-cheap-eats/,0,64,0%,23.38
https://tabiji.ai/popular-picks/paris-food-markets/,0,64,0%,30.89
https://tabiji.ai/popular-picks/fez-leather-tanneries/,0,63,0%,8.78
https://tabiji.ai/popular-picks/nairobi-nyama-choma/,0,63,0%,8.87
https://tabiji.ai/popular-picks/oaxaca-mezcal-bars/,0,63,0%,10.37
https://tabiji.ai/popular-picks/trastevere-cheap-restaurants/,0,62,0%,10.6
https://tabiji.ai/popular-picks/antwerp-fine-dining/,0,62,0%,21.02
https://tabiji.ai/popular-picks/san-jose-pho/,0,62,0%,27.11
https://tabiji.ai/popular-picks/kansas-city-bbq-scene/,0,61,0%,5.49
https://tabiji.ai/popular-picks/portland-burger/,0,61,0%,7.52
https://tabiji.ai/popular-picks/yogyakarta-gudeg/,0,61,0%,8.13
https://tabiji.ai/popular-picks/chinatown-singapore-chicken-rice/,0,61,0%,8.34
https://tabiji.ai/popular-picks/hamburg-craft-beer/,0,61,0%,9.18
https://tabiji.ai/popular-picks/kochi-coffee-shops/,0,61,0%,11.57
https://tabiji.ai/popular-picks/marseille-coffee-shops/,0,61,0%,13.56
https://tabiji.ai/popular-picks/seattle-fine-dining/,0,61,0%,13.93
https://tabiji.ai/popular-picks/harbin-russian-bakeries/,0,60,0%,6.43
https://tabiji.ai/popular-picks/salzburg-coffee-culture/,0,60,0%,8.67
https://tabiji.ai/popular-picks/catania-fish-market/,0,60,0%,8.97
https://tabiji.ai/popular-picks/manchester-pizza/,0,60,0%,23.85
https://tabiji.ai/popular-picks/guangzhou-morning-tea/,0,59,0%,5.98
https://tabiji.ai/popular-picks/los-angeles-pizza/,0,59,0%,8.46
https://tabiji.ai/popular-picks/tokyo-cheap-eats/,0,59,0%,9.81
https://tabiji.ai/popular-picks/lisbon-pastel-de-nata/,0,59,0%,10
https://tabiji.ai/popular-picks/baltimore-cheap-eats/,0,59,0%,27.05
https://tabiji.ai/popular-picks/kathmandu-coffee-shops/,0,59,0%,37.8
https://tabiji.ai/popular-picks/miami-restaurants/,0,57,0%,6.88
https://tabiji.ai/popular-picks/baku-natural-wine-bars/,0,57,0%,8.23
https://tabiji.ai/popular-picks/cusco-craft-beer/,0,57,0%,8.37
https://tabiji.ai/popular-picks/saint-lucia-seafood/,0,57,0%,9.37
https://tabiji.ai/popular-picks/san-antonio-speakeasy/,0,57,0%,20.49
https://tabiji.ai/popular-picks/auckland-viewpoints/,0,57,0%,35.74
https://tabiji.ai/popular-picks/hackney-natural-wine-bars/,0,56,0%,5.89
https://tabiji.ai/popular-picks/philadelphia-restaurants/,0,56,0%,12.34
https://tabiji.ai/popular-picks/new-orleans-po-boys/,0,56,0%,14.18
https://tabiji.ai/popular-picks/rishikesh-yoga-ashram-retreat/,0,56,0%,48.2
https://tabiji.ai/popular-picks/hanoi-egg-coffee/,0,55,0%,8.51
https://tabiji.ai/popular-picks/los-angeles-steakhouse/,0,55,0%,8.73
https://tabiji.ai/popular-picks/dubrovnik-wine-bars/,0,55,0%,9.62
https://tabiji.ai/popular-picks/sarajevo-cevapi/,0,55,0%,17.35
https://tabiji.ai/popular-picks/auckland-seafood-restaurants/,0,55,0%,36.84
https://tabiji.ai/popular-picks/dallas-bbq/,0,54,0%,7.8
https://tabiji.ai/popular-picks/indianapolis-steak/,0,54,0%,9.06
https://tabiji.ai/popular-picks/kathmandu-dal-bhat/,0,54,0%,9.8
https://tabiji.ai/popular-picks/kalahari-bushman-cultural-experiences/,0,53,0%,7.32
https://tabiji.ai/popular-picks/palermo-sicily-street-food/,0,53,0%,8.43
https://tabiji.ai/popular-picks/mnemba-atoll-snorkeling/,0,53,0%,8.68
https://tabiji.ai/popular-picks/los-angeles-vegan-restaurants/,0,53,0%,10.62
https://tabiji.ai/popular-picks/tokyo-solo-dining/,0,53,0%,10.91
https://tabiji.ai/popular-picks/saigon-banh-xeo/,0,53,0%,14.64
https://tabiji.ai/popular-picks/austin-jazz-bars/,0,53,0%,46
https://tabiji.ai/popular-picks/lima-pisco-sour-bars/,0,52,0%,7.06
https://tabiji.ai/popular-picks/paris-cheese-shops/,0,52,0%,7.88
https://tabiji.ai/popular-picks/houston-pho/,0,52,0%,9.33
https://tabiji.ai/popular-picks/south-korea-street-food/,0,52,0%,12.27
https://tabiji.ai/popular-picks/kyoto-restaurants/,0,52,0%,15.12
https://tabiji.ai/popular-picks/amman-art-galleries/,0,52,0%,19.37
https://tabiji.ai/popular-picks/antwerp-viewpoints/,0,51,0%,7.88
https://tabiji.ai/popular-picks/marseille-le-panier/,0,51,0%,10.27
https://tabiji.ai/popular-picks/austin-natural-wine-bars/,0,51,0%,34.25
https://tabiji.ai/popular-picks/zagreb-craft-beer/,0,51,0%,45.12
https://tabiji.ai/popular-picks/new-york-restaurants/,0,50,0%,8.38
https://tabiji.ai/popular-picks/xiamen-shacha-noodles/,0,50,0%,9.06
https://tabiji.ai/popular-picks/baku-vegan-restaurants/,0,50,0%,12.5
https://tabiji.ai/popular-picks/rawai-beach-seafood/,0,50,0%,12.72
https://tabiji.ai/popular-picks/victoria-afternoon-tea/,0,50,0%,15.66
https://tabiji.ai/popular-picks/cartagena-photography-spots/,0,50,0%,20.04
https://tabiji.ai/popular-picks/austin-art-galleries/,0,50,0%,31.3
https://tabiji.ai/popular-picks/austin-coffee-shops/,0,49,0%,7.73
https://tabiji.ai/popular-picks/banglamphu-pad-thai/,0,49,0%,8.27
https://tabiji.ai/popular-picks/paris-patisseries/,0,49,0%,8.63
https://tabiji.ai/popular-picks/bukchon-hanok-stays/,0,49,0%,14.22
https://tabiji.ai/popular-picks/melbourne-craft-beer/,0,49,0%,17.88
https://tabiji.ai/popular-picks/bangkok-flower-market/,0,49,0%,24.29
https://tabiji.ai/popular-picks/melbourne-specialty-coffee/,0,49,0%,59.96
https://tabiji.ai/popular-picks/kolkata-street-food/,0,48,0%,4.88
https://tabiji.ai/popular-picks/beijing-hot-pot/,0,48,0%,5.73
https://tabiji.ai/popular-picks/lijiang-naxi-music-performance/,0,48,0%,6.44
https://tabiji.ai/popular-picks/accra-tea-houses/,0,48,0%,7.02
https://tabiji.ai/popular-picks/asheville-craft-breweries/,0,48,0%,10.06
https://tabiji.ai/popular-picks/auckland-coffee-culture/,0,48,0%,11.52
https://tabiji.ai/popular-picks/oaxaca-tacos/,0,48,0%,12.6
https://tabiji.ai/popular-picks/buenos-aires-heladerias/,0,48,0%,17.69
https://tabiji.ai/popular-picks/aqaba-red-sea-coral-diving/,0,48,0%,18.04
https://tabiji.ai/popular-picks/melbourne-wine-bars/,0,48,0%,23.85
https://tabiji.ai/popular-picks/bali-vegan-cafes/,0,48,0%,65.96
https://tabiji.ai/popular-picks/swakopmund-seafood/,0,47,0%,6.32
https://tabiji.ai/popular-picks/pokhara-lakeside-annapurna-cafes/,0,47,0%,6.85
https://tabiji.ai/popular-picks/amritsar-stuffed-kulcha/,0,47,0%,9.28
https://tabiji.ai/popular-picks/san-antonio-steak/,0,47,0%,13.62
https://tabiji.ai/popular-picks/bali-viewpoints/,0,47,0%,15.6
https://tabiji.ai/popular-picks/tsim-sha-tsui-rooftop-bars/,0,47,0%,16.51
https://tabiji.ai/popular-picks/victoria-pizza/,0,47,0%,34.53
https://tabiji.ai/popular-picks/chiang-mai-night-markets/,0,47,0%,35.79
https://tabiji.ai/popular-picks/athens-cheap-eats/,0,46,0%,6.41
https://tabiji.ai/popular-picks/athens-viewpoints/,0,46,0%,6.83
https://tabiji.ai/popular-picks/casablanca-fine-dining/,0,46,0%,9.24
https://tabiji.ai/popular-picks/kamakura-food-scene/,0,46,0%,9.93
https://tabiji.ai/popular-picks/nha-trang-seafood/,0,46,0%,10.83
https://tabiji.ai/popular-picks/kota-kinabalu-seafood/,0,46,0%,25.52
https://tabiji.ai/popular-picks/baltimore-tea-houses/,0,46,0%,31.28
https://tabiji.ai/popular-picks/phoenix-speakeasy/,0,46,0%,61.37
https://tabiji.ai/popular-picks/palermo-soho-restaurants/,0,45,0%,7.87
https://tabiji.ai/popular-picks/bern-rosengarten-views/,0,45,0%,8.8
https://tabiji.ai/popular-picks/reykjavik-craft-cocktails/,0,45,0%,14.53
https://tabiji.ai/popular-picks/melbourne-night-markets/,0,45,0%,16.31
https://tabiji.ai/popular-picks/chicago-natural-wine-bars/,0,45,0%,19.42
https://tabiji.ai/popular-picks/udaipur-kathputli-puppet-workshop/,0,44,0%,5.75
https://tabiji.ai/popular-picks/tashkent-tandoor-non-bakery/,0,44,0%,7.55
https://tabiji.ai/popular-picks/istanbul-breakfast/,0,44,0%,7.89
https://tabiji.ai/popular-picks/chiang-mai-cheap-eats/,0,44,0%,9.18
https://tabiji.ai/popular-picks/bali-photography-spots/,0,44,0%,17.61
https://tabiji.ai/popular-picks/tokyo-late-night-eats/,0,44,0%,20.8
https://tabiji.ai/popular-picks/baltimore-brunch-spots/,0,44,0%,34.09
https://tabiji.ai/popular-picks/tucson-thrift-stores/,0,44,0%,35.07
https://tabiji.ai/popular-picks/,0,43,0%,3.67
https://tabiji.ai/popular-picks/kolkata-mishti-doi/,0,43,0%,5.74
https://tabiji.ai/popular-picks/genoa-pesto/,0,43,0%,7.12
https://tabiji.ai/popular-picks/almaty-viewpoints/,0,43,0%,7.88
https://tabiji.ai/popular-picks/boston-coffee-shops/,0,43,0%,8.02
https://tabiji.ai/popular-picks/ghent-bookshops/,0,43,0%,8.44
https://tabiji.ai/popular-picks/tampa-pizza/,0,43,0%,9.65
https://tabiji.ai/popular-picks/philadelphia-cocktail-bars/,0,43,0%,15.88
https://tabiji.ai/popular-picks/istanbul-turkish-breakfast/,0,43,0%,25.44
https://tabiji.ai/popular-picks/tel-aviv-nightlife/,0,42,0%,6.31
https://tabiji.ai/popular-picks/andasibe-lemur-lodges/,0,42,0%,7.38
https://tabiji.ai/popular-picks/busan-milmyeon/,0,42,0%,8.81
https://tabiji.ai/popular-picks/bangkok-night-markets/,0,42,0%,13.62
https://tabiji.ai/popular-picks/barcelona-natural-wine-bars/,0,42,0%,23.55
https://tabiji.ai/popular-picks/jiyugaoka-sweets/,0,41,0%,8.07
https://tabiji.ai/popular-picks/accra-food-halls/,0,41,0%,8.34
https://tabiji.ai/popular-picks/stone-town-street-food/,0,41,0%,9.54
https://tabiji.ai/popular-picks/tokyo-vegan-restaurants/,0,41,0%,13.83
https://tabiji.ai/popular-picks/athens-art-galleries/,0,41,0%,33.71
https://tabiji.ai/popular-picks/baltimore-vegan-restaurants/,0,41,0%,48.83
https://tabiji.ai/popular-picks/tunis-street-food/,0,40,0%,5.72
https://tabiji.ai/popular-picks/louisville-pizza/,0,40,0%,6.75
https://tabiji.ai/popular-picks/tashkent-chorsu-bazaar-spices/,0,40,0%,7.4
https://tabiji.ai/popular-picks/scottsdale-sushi/,0,40,0%,7.83
https://tabiji.ai/popular-picks/melbourne-brunch/,0,40,0%,8.22
https://tabiji.ai/popular-picks/nashville-bars/,0,40,0%,10.95
https://tabiji.ai/popular-picks/sonoma-wine-tasting/,0,40,0%,11.25
https://tabiji.ai/popular-picks/austin-thrift-stores/,0,40,0%,15.8
https://tabiji.ai/popular-picks/copenhagen-budget-food/,0,40,0%,22.62
https://tabiji.ai/popular-picks/milan-panettone-shops/,0,39,0%,7.97
https://tabiji.ai/popular-picks/yanaka-craft-shops/,0,39,0%,8.15
https://tabiji.ai/popular-picks/best-restaurants-in-kigali/,0,39,0%,8.18
https://tabiji.ai/popular-picks/delhi-restaurants/,0,39,0%,8.23
https://tabiji.ai/popular-picks/denver-coffee-shops/,0,39,0%,8.54
https://tabiji.ai/popular-picks/athens-coffee-culture/,0,39,0%,9.41
https://tabiji.ai/popular-picks/sydney-specialty-coffee/,0,39,0%,9.87
https://tabiji.ai/popular-picks/washington-dc-food-halls/,0,39,0%,54.41
https://tabiji.ai/popular-picks/new-orleans-restaurants/,0,38,0%,8.58
https://tabiji.ai/popular-picks/montreal-restaurants/,0,38,0%,9.76
https://tabiji.ai/popular-picks/oslo-coffee-shops/,0,38,0%,29.55
https://tabiji.ai/popular-picks/barcelona-viewpoints/,0,38,0%,31.53
https://tabiji.ai/popular-picks/copenhagen-art-galleries/,0,38,0%,42.37
https://tabiji.ai/popular-picks/tucson-pizza/,0,38,0%,43.87
https://tabiji.ai/popular-picks/taghazout-surf-breaks/,0,38,0%,56.61
https://tabiji.ai/popular-picks/kunming-crossing-the-bridge-noodles/,0,37,0%,4.41
https://tabiji.ai/popular-picks/bucharest-craft-beer/,0,37,0%,4.81
https://tabiji.ai/popular-picks/kyoto-coffee/,0,37,0%,5.16
https://tabiji.ai/popular-picks/guadalajara-birria/,0,37,0%,7.38
https://tabiji.ai/popular-picks/rio-de-janeiro-boteco-bars/,0,37,0%,7.41
https://tabiji.ai/popular-picks/new-orleans-steakhouse/,0,37,0%,8.22
https://tabiji.ai/popular-picks/mexico-city-al-pastor/,0,37,0%,8.3
https://tabiji.ai/popular-picks/cartagena-tea-houses/,0,37,0%,8.49
https://tabiji.ai/popular-picks/cluj-craft-beer/,0,37,0%,8.7
https://tabiji.ai/popular-picks/minneapolis-coffee-shops/,0,37,0%,9.73
https://tabiji.ai/popular-picks/nairobi-rooftop-bars/,0,37,0%,21.49
https://tabiji.ai/popular-picks/goa-beach-shacks/,0,37,0%,24.57
https://tabiji.ai/popular-picks/seoul-late-night-eats/,0,36,0%,7.64
https://tabiji.ai/popular-picks/aarhus-art-galleries/,0,36,0%,7.97
https://tabiji.ai/popular-picks/hongdae-vinyl-cafes/,0,36,0%,8.47
